Unnamed: 0,Order_Date,Season,Country,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_%,Shipping_Cost,Shipping_Days,Payment_Method,Month,Year,revenue_per_unit,profit_per_unit,scost_per_revenue,net_revenue
9573,2022-10-20,Fall,Spain,Electronics,Headphones,AirPods Pro,183.49,6,0.0,1100.94,801.24,299.7,27.22,4.96,13,Credit Card,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000002022,183.49,49.949999999999996,0.004505240975893327,221.96370967741936
9574,2022-05-24,Spring,Kuwait,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,15.91,6,0.0,95.46,48.97,46.49,48.7,17.85,14,PayPal,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002022,15.909999999999998,7.748333333333334,0.18698931489629167,5.347899159663865
9575,2023-06-03,Summer,China,Electronics,Headphones,Samsung Galaxy Buds,327.49,3,0.3,687.73,721.46,-33.73,-4.9,9.15,24,Google Pay,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002023,229.24333333333334,-11.243333333333332,0.013304639902287235,75.16174863387978
9576,2022-02-10,Winter,South Korea,Home & Kitchen,Appliances,Air Fryer 5.5L,254.32,1,0.5,127.16,152.21,-25.05,-19.7,17.27,14,Bank Transfer,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000002022,127.16,-25.05,0.13581314878892733,7.3630573248407645
9577,2024-07-21,Summer,Spain,Beauty & Health,Skincare,Moisturizing Cream,24.14,1,0.1,21.73,15.87,5.86,26.97,29.97,5,Bank Transfer,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000002024,21.73,5.86,1.37919926369075,0.7250583917250585
9578,2022-10-28,Fall,UAE,Beauty & Health,Skincare,Hyaluronic Acid,86.6,1,0.0,86.6,47.84,38.76,44.76,87.15,13,Debit Card,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000002022,86.6,38.76,1.00635103926097,0.9936890418818128
9579,2022-03-15,Spring,Jordan,Electronics,Headphones,Sony WH-1000XM5,303.76,1,0.4,182.26,213.63,-31.37,-17.21,3.33,10,Cash on Delivery,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002022,182.26,-31.37,0.018270602436080325,54.73273273273273
9580,2023-09-06,Fall,Germany,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,29.3,2,0.0,58.6,35.25,23.35,39.85,70.02,8,Cash on Delivery,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000002023,29.3,11.675,1.1948805460750853,0.8369037417880606
9581,2023-06-28,Summer,Canada,Beauty & Health,Supplements,Vitamin D3,19.29,1,0.3,13.5,9.09,4.41,32.67,2.48,3,Credit Card,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002023,13.5,4.41,0.1837037037037037,5.443548387096774
9582,2024-01-10,Winter,USA,Home & Kitchen,Furniture,TV Stand,209.73,4,0.15,713.08,423.94,289.14,40.55,96.75,9,Google Pay,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000002024,178.27,72.285,0.13567902619621922,7.370335917312662
9583,2021-06-29,Summer,UAE,Books & Media,Books,Atomic Habits,27.91,2,0.15,47.45,38.85,8.6,18.12,8.69,15,Bank Transfer,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002021,23.725,4.3,0.18314014752370913,5.46029919447641
9584,2021-11-17,Fall,Kuwait,Electronics,Smartphones,Samsung Galaxy S23,323.81,4,0.2,1036.19,859.44,176.75,17.06,84.63,16,Google Pay,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002021,259.0475,44.1875,0.08167421032822166,12.243766985702472
9585,2023-11-17,Fall,South Korea,Home & Kitchen,Kitchen Tools,Cutting Board Set,16.75,6,0.0,100.5,74.98,25.52,25.39,30.89,10,Bank Transfer,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002023,16.75,4.253333333333333,0.307363184079602,3.253480090644221
9586,2022-08-17,Summer,UK,Home & Kitchen,Appliances,Microwave Oven,282.99,2,0.15,481.08,295.02,186.06,38.68,21.33,13,Apple Pay,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002022,240.54,93.03,0.044337740084809174,22.554149085794656
9587,2022-06-09,Summer,Kuwait,Clothing,Footwear,Nike Air Max,66.46,2,0.3,93.04,95.54,-2.5,-2.69,45.55,18,Credit Card,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002022,46.52,-1.25,0.48957437661220976,2.042590559824369
9588,2023-06-02,Summer,Japan,Clothing,Women's Wear,Maxi Skirt,135.46,1,0.05,128.69,88.66,40.03,31.11,95.38,15,Debit Card,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002023,128.69,40.03,0.741160929365141,1.349234640385825
9589,2023-10-30,Fall,USA,Home & Kitchen,Appliances,Microwave Oven,209.14,2,0.0,418.28,230.65,187.63,44.86,24.48,4,Credit Card,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000002023,209.14,93.815,0.058525389691116,17.08660130718954
9590,2024-02-04,Winter,USA,Beauty & Health,Supplements,Collagen Peptides,61.57,1,0.2,49.26,29.33,19.93,40.46,3.6,7,PayPal,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000002024,49.26,19.93,0.0730816077953715,13.683333333333332
9591,2024-04-26,Spring,Saudi Arabia,Beauty & Health,Skincare,Vitamin C Serum,38.54,10,0.25,289.05,239.56,49.49,17.12,46.74,7,Credit Card,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000002024,28.905,4.949,0.16170212765957448,6.184210526315789
9592,2024-05-17,Spring,Mexico,Clothing,Women's Wear,Maxi Skirt,88.37,4,0.05,335.81,219.84,115.97,34.53,35.01,6,Cash on Delivery,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002024,83.9525,28.9925,0.1042553825079658,9.591830905455584
9593,2024-01-19,Winter,Spain,Electronics,Smartphones,Xiaomi 13,547.4,2,0.0,1094.8,691.64,403.16,36.82,60.36,6,Google Pay,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000002024,547.4,201.58,0.05513335769090245,18.137839628893307
9594,2022-06-17,Summer,Mexico,Books & Media,Books,Rich Dad Poor Dad,16.52,3,0.0,49.56,27.27,22.29,44.98,10.96,4,Debit Card,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002022,16.52,7.43,0.22114608555286522,4.521897810218978
9595,2023-10-29,Fall,Jordan,Electronics,Laptops,Lenovo ThinkPad X1,612.9,9,0.0,5516.1,2942.59,2573.51,46.65,10.48,18,Debit Card,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000002023,612.9000000000001,285.9455555555556,0.001899893040372727,526.3454198473282
9596,2023-06-18,Summer,USA,Beauty & Health,Skincare,Moisturizing Cream,23.11,1,0.3,16.18,15.55,0.63,3.89,4.88,7,Apple Pay,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002023,16.18,0.63,0.3016069221260816,3.3155737704918034
9597,2023-10-08,Fall,UAE,Home & Kitchen,Kitchen Tools,Knife Block Set,67.46,8,0.05,512.7,364.08,148.62,28.99,40.56,14,Bank Transfer,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000002023,64.0875,18.5775,0.07911059098888239,12.640532544378699
9598,2022-05-30,Spring,Mexico,Beauty & Health,Supplements,Collagen Peptides,19.78,1,0.15,16.81,14.38,2.43,14.46,17.12,4,Debit Card,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002022,16.81,2.43,1.0184414039262346,0.9818925233644858
9599,2023-06-19,Summer,China,Clothing,Footwear,Puma Running Shoes,96.66,1,0.5,48.33,51.61,-3.28,-6.79,9.07,12,Debit Card,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002023,48.33,-3.28,0.18766811504241673,5.328555678059536
9600,2021-07-02,Summer,Spain,Books & Media,Books,The Psychology of Money,23.35,1,0.3,16.34,12.98,3.36,20.56,37.22,13,Bank Transfer,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000002021,16.34,3.36,2.277845777233782,0.43901128425577646
9601,2024-03-12,Spring,Italy,Electronics,Smartphones,Samsung Galaxy S23,938.72,1,0.15,797.91,595.21,202.7,25.4,70.23,8,Bank Transfer,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002024,797.91,202.7,0.08801744557656879,11.3613840239214
9602,2023-03-12,Spring,Canada,Home & Kitchen,Furniture,Study Desk,180.6,4,0.15,614.04,450.86,163.18,26.57,16.27,4,Google Pay,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002023,153.51,40.795,0.026496645169695788,37.74062692071297
9603,2024-07-10,Summer,Kuwait,Beauty & Health,Supplements,Collagen Peptides,31.73,9,0.0,285.57,200.92,84.65,29.64,48.01,15,Apple Pay,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000002024,31.73,9.405555555555557,0.16811990054977763,5.948135805040617
9604,2023-03-05,Spring,India,Home & Kitchen,Appliances,Air Fryer 5.5L,82.75,7,0.5,289.62,296.4,-6.78,-2.34,98.62,12,Google Pay,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002023,41.37428571428571,-0.9685714285714286,0.3405151577929701,2.936726830257554
9605,2021-08-18,Summer,Canada,Beauty & Health,Skincare,Vitamin C Serum,25.96,3,0.3,54.52,57.04,-2.52,-4.62,9.36,7,Debit Card,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002021,18.173333333333336,-0.84,0.17168011738811442,5.824786324786325
9606,2023-09-07,Fall,Mexico,Home & Kitchen,Kitchen Tools,Knife Block Set,73.93,1,0.25,55.45,46.03,9.42,16.99,6.08,4,Google Pay,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000002023,55.45,9.42,0.10964833183047791,9.120065789473685
9607,2023-05-21,Spring,China,Home & Kitchen,Furniture,Bedside Table,214.82,1,0.3,150.37,160.0,-9.63,-6.4,26.27,20,Apple Pay,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002023,150.37,-9.63,0.1747024007448294,5.72401979444233
9608,2024-03-19,Spring,South Korea,Electronics,Headphones,Samsung Galaxy Buds,265.08,2,0.25,397.62,340.39,57.23,14.39,16.66,12,Cash on Delivery,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002024,198.81,28.615,0.04189930083999799,23.86674669867947
9609,2023-08-25,Summer,Japan,Books & Media,Books,Deep Work,25.88,1,0.05,24.59,12.23,12.36,50.26,19.6,25,Cash on Delivery,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002023,24.59,12.36,0.7970719804798699,1.2545918367346938
9610,2022-07-09,Summer,Canada,Clothing,Footwear,Adidas Ultraboost,80.28,10,0.05,762.66,440.89,321.77,42.19,47.32,9,Credit Card,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000002022,76.26599999999999,32.177,0.062045996905567356,16.117075232459847
9611,2023-11-29,Fall,Saudi Arabia,Clothing,Men's Wear,Chino Pants,82.72,8,0.1,595.58,412.0,183.58,30.82,29.87,18,Google Pay,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002023,74.4475,22.9475,0.05015279223613956,19.939069300301306
9612,2022-10-27,Fall,UAE,Books & Media,Books,Deep Work,34.22,1,0.15,29.09,23.51,5.58,19.18,20.42,10,Cash on Delivery,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000002022,29.09,5.58,0.7019594362323823,1.4245837414299705
9613,2023-05-17,Spring,China,Beauty & Health,Skincare,Moisturizing Cream,28.69,2,0.1,51.64,27.35,24.29,47.04,63.16,21,PayPal,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002023,25.82,12.145,1.2230828814872192,0.8176060797973401
9614,2022-05-26,Spring,Egypt,Electronics,Smartphones,Xiaomi 13,625.25,3,0.0,1875.75,1166.69,709.06,37.8,5.84,15,Google Pay,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002022,625.25,236.35333333333332,0.0031134212981474077,321.1900684931507
9615,2023-01-05,Winter,USA,Beauty & Health,Skincare,Retinol Night Cream,50.54,1,0.4,30.32,32.93,-2.61,-8.61,7.11,10,Bank Transfer,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000002023,30.32,-2.61,0.2344986807387863,4.2644163150492265
9616,2022-12-05,Winter,France,Beauty & Health,Supplements,Whey Protein 2kg,26.58,2,0.0,53.16,28.49,24.67,46.41,20.11,5,Apple Pay,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000002022,26.58,12.335,0.3782919488337096,2.643460964694182
9617,2023-11-08,Fall,UK,Clothing,Footwear,Puma Running Shoes,116.03,2,0.15,197.25,110.9,86.35,43.78,78.52,9,Apple Pay,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002023,98.625,43.175,0.3980735107731305,2.5120988283239942
9618,2023-06-05,Summer,Spain,Books & Media,Books,Rich Dad Poor Dad,35.03,1,0.0,35.03,25.64,9.39,26.81,6.06,11,Bank Transfer,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002023,35.03,9.39,0.1729945760776477,5.780528052805281
9619,2024-05-11,Spring,Germany,Electronics,Tablets,Samsung Galaxy Tab S9,820.69,6,0.5,2462.07,2576.89,-114.82,-4.66,5.68,8,Bank Transfer,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002024,410.345,-19.136666666666667,0.0023070018317919473,433.46302816901414
9620,2023-10-07,Fall,South Korea,Electronics,Headphones,Sony WH-1000XM5,293.27,1,0.25,219.95,216.84,3.11,1.41,72.35,12,Cash on Delivery,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000002023,219.95,3.11,0.3289383950897931,3.040082930200415
9621,2023-06-15,Summer,UK,Books & Media,Books,Rich Dad Poor Dad,21.12,3,0.1,57.02,33.93,23.09,40.49,7.85,11,Bank Transfer,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002023,19.006666666666668,7.696666666666666,0.13767099263416344,7.263694267515924
9622,2024-11-02,Fall,USA,Beauty & Health,Supplements,Multivitamin Pack,17.18,10,0.0,171.8,82.99,88.81,51.69,11.9,7,Credit Card,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002024,17.18,8.881,0.06926658905704307,14.436974789915967
9623,2024-03-04,Spring,Canada,Books & Media,Software,VPN Premium 1Y,121.6,1,0.4,72.96,80.06,-7.1,-9.73,7.19,4,Apple Pay,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002024,72.96,-7.1,0.09854714912280703,10.147426981919331
9624,2024-07-11,Summer,Kuwait,Beauty & Health,Supplements,Whey Protein 2kg,50.17,3,0.15,127.93,95.21,32.72,25.58,98.49,12,Bank Transfer,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000002024,42.64333333333334,10.906666666666666,0.7698741499257405,1.298913595288862
9625,2024-01-09,Winter,Mexico,Electronics,Laptops,Lenovo ThinkPad X1,2006.72,2,0.05,3812.77,2416.88,1395.89,36.61,9.23,7,Google Pay,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000002024,1906.385,697.945,0.00242081216543353,413.0845070422535
9626,2022-11-22,Fall,South Korea,Books & Media,Software,Photo Editing Suite,38.14,2,0.5,38.14,37.42,0.72,1.89,14.98,10,Google Pay,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002022,19.07,0.36,0.39276350288411116,2.5460614152202936
9627,2022-04-14,Spring,Germany,Clothing,Men's Wear,Classic T-Shirt,97.52,2,0.2,156.03,104.21,51.82,33.21,47.66,14,Google Pay,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000002022,78.015,25.91,0.30545407934371593,3.273814519513219
9628,2024-03-04,Spring,Egypt,Beauty & Health,Supplements,Omega-3 Fish Oil,78.1,1,0.25,58.57,53.84,4.73,8.08,36.13,10,Cash on Delivery,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002024,58.57,4.73,0.6168687041147346,1.62109050650429
9629,2022-04-20,Spring,Singapore,Home & Kitchen,Kitchen Tools,Cutting Board Set,107.12,1,0.5,53.56,77.37,-23.81,-44.45,93.42,15,PayPal,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000002022,53.56,-23.81,1.7442120985810305,0.5733247698565618
9630,2023-02-15,Winter,Canada,Clothing,Footwear,Converse Chuck Taylor,161.38,10,0.1,1452.42,1130.48,321.94,22.17,21.88,6,Google Pay,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000002023,145.24200000000002,32.194,0.015064513019649962,66.38117001828154
9631,2022-05-24,Spring,China,Books & Media,Books,Rich Dad Poor Dad,22.42,1,0.0,22.42,12.25,10.17,45.36,75.33,11,Debit Card,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002022,22.42,10.17,3.3599464763603923,0.2976237886632152
9632,2024-05-11,Spring,Kuwait,Beauty & Health,Skincare,Moisturizing Cream,65.39,5,0.15,277.91,148.72,129.19,46.49,9.99,11,Credit Card,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002024,55.58200000000001,25.838,0.03594688928070238,27.81881881881882
9633,2021-08-08,Summer,China,Books & Media,Books,The Psychology of Money,19.65,4,0.3,55.02,39.7,15.32,27.84,15.97,15,PayPal,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002021,13.755,3.83,0.2902580879680116,3.445209768315592
9634,2023-09-16,Fall,UAE,Books & Media,Software,Adobe Creative Cloud,154.16,4,0.3,431.65,283.68,147.97,34.28,81.87,10,Bank Transfer,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000002023,107.9125,36.9925,0.18966755473184294,5.272383046292902
9635,2023-05-09,Spring,Italy,Beauty & Health,Skincare,Sunscreen SPF50,64.66,10,0.0,646.6,416.52,230.08,35.58,79.08,14,PayPal,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002023,64.66,23.008000000000003,0.12230126817197648,8.17653009610521
9636,2021-09-13,Fall,Spain,Electronics,Smartphones,OnePlus 11,1110.77,1,0.0,1110.77,563.24,547.53,49.29,44.99,13,Apple Pay,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000002021,1110.77,547.53,0.040503434554408205,24.68926428095132
9637,2023-02-09,Winter,Germany,Books & Media,Software,Adobe Creative Cloud,213.11,2,0.15,362.29,298.44,63.85,17.62,73.59,8,Bank Transfer,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000002023,181.145,31.925,0.20312456871566978,4.923087376002174
9638,2024-05-20,Spring,UAE,Beauty & Health,Skincare,Vitamin C Serum,57.95,2,0.05,110.11,68.99,41.12,37.34,17.35,11,PayPal,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002024,55.055,20.56,0.1575697030242485,6.346397694524495
9639,2021-09-17,Fall,Japan,Clothing,Women's Wear,Maxi Skirt,125.63,2,0.0,251.26,179.37,71.89,28.61,45.2,22,Google Pay,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000002021,125.63,35.945,0.17989333757860385,5.558849557522123
9640,2023-02-28,Winter,Jordan,Clothing,Footwear,Nike Air Max,87.71,8,0.15,596.43,451.49,144.94,24.3,6.04,13,Cash on Delivery,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000002023,74.55375,18.1175,0.010126921851684189,98.74668874172184
9641,2023-08-04,Summer,UAE,Beauty & Health,Supplements,Omega-3 Fish Oil,30.55,3,0.15,77.9,61.24,16.66,21.39,14.1,17,PayPal,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002023,25.96666666666667,5.553333333333334,0.1810012836970475,5.5248226950354615
9642,2023-10-29,Fall,Canada,Books & Media,Software,VPN Premium 1Y,102.54,4,0.05,389.65,287.12,102.53,26.31,26.81,5,Google Pay,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000002023,97.4125,25.6325,0.0688053381239574,14.533756061171205
9643,2023-09-01,Fall,Canada,Home & Kitchen,Furniture,Bookshelf 5-Tier,259.83,1,0.15,220.86,128.97,91.89,41.61,10.06,3,Apple Pay,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000002023,220.86,91.89,0.04554921669836095,21.95427435387674
9644,2024-03-22,Spring,Jordan,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,37.94,3,0.25,85.36,78.23,7.13,8.35,60.92,11,Bank Transfer,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002024,28.453333333333333,2.3766666666666665,0.7136832239925024,1.4011818778726197
9645,2023-11-20,Fall,UAE,Home & Kitchen,Kitchen Tools,Storage Container Set,18.78,10,0.0,187.8,129.55,58.25,31.02,93.9,16,Bank Transfer,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002023,18.78,5.825,0.5,2.0
9646,2024-01-10,Winter,USA,Electronics,Laptops,HP Spectre x360,797.72,4,0.4,1914.53,2291.79,-377.26,-19.71,9.12,10,Bank Transfer,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000002024,478.6325,-94.315,0.004763571215911999,209.92653508771932
9647,2024-07-07,Summer,South Korea,Beauty & Health,Skincare,Moisturizing Cream,83.84,1,0.3,58.69,48.88,9.81,16.71,85.4,22,Google Pay,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000002024,58.69,9.81,1.4551030840006818,0.6872365339578453
9648,2023-05-12,Spring,Canada,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,137.32,2,0.5,137.32,167.18,-29.86,-21.74,18.13,4,Cash on Delivery,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002023,68.66,-14.93,0.13202738129915526,7.574186431329289
9649,2022-12-02,Winter,Mexico,Beauty & Health,Skincare,Sunscreen SPF50,73.91,5,0.05,351.07,259.45,91.62,26.1,5.5,7,Cash on Delivery,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000002022,70.214,18.324,0.015666391317970776,63.83090909090909
9650,2023-12-07,Winter,UAE,Books & Media,Software,Antivirus Pro,177.41,3,0.15,452.4,256.84,195.56,43.23,18.3,14,Bank Transfer,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000002023,150.79999999999998,65.18666666666667,0.04045092838196287,24.721311475409834
9651,2024-11-18,Fall,India,Electronics,Laptops,Dell XPS 15,1764.63,1,0.25,1323.47,898.88,424.59,32.08,5.75,23,Apple Pay,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002024,1323.47,424.59,0.004344639470482897,230.1686956521739
9652,2023-11-15,Fall,USA,Home & Kitchen,Appliances,Microwave Oven,78.19,2,0.1,140.74,114.7,26.04,18.5,2.36,10,Google Pay,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002023,70.37,13.02,0.016768509307943723,59.63559322033899
9653,2022-11-15,Fall,Germany,Books & Media,Books,Atomic Habits,39.15,1,0.1,35.23,27.17,8.06,22.88,8.25,12,PayPal,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002022,35.23,8.06,0.2341754186772637,4.27030303030303
9654,2024-04-16,Spring,Saudi Arabia,Books & Media,Books,Thinking Fast and Slow,18.86,2,0.4,22.63,23.16,-0.53,-2.34,43.2,17,Bank Transfer,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000002024,11.315,-0.265,1.9089703932832525,0.5238425925925926
9655,2024-01-31,Winter,India,Books & Media,Software,Photo Editing Suite,207.26,2,0.2,331.62,212.0,119.62,36.07,67.03,11,Debit Card,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000002024,165.81,59.81,0.2021289427658163,4.947337013277637
9656,2022-07-27,Summer,UAE,Beauty & Health,Supplements,Multivitamin Pack,43.64,1,0.0,43.64,23.03,20.61,47.23,6.61,8,Cash on Delivery,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000002022,43.64,20.61,0.1514665444546288,6.602118003025718
9657,2023-01-25,Winter,India,Clothing,Men's Wear,Hoodie Sweatshirt,107.36,8,0.05,815.94,416.85,399.09,48.91,18.82,10,Google Pay,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000002023,101.9925,49.88625,0.02306542147706939,43.35494155154092
9658,2021-04-02,Spring,Canada,Electronics,Laptops,Dell XPS 15,1669.26,9,0.25,11267.51,10736.48,531.03,4.71,19.44,9,Google Pay,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000002021,1251.9455555555555,59.00333333333333,0.0017253146436080377,579.6044238683128
9659,2024-09-10,Fall,France,Books & Media,Software,Photo Editing Suite,187.68,10,0.5,938.4,980.24,-41.84,-4.46,48.89,6,Credit Card,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000002024,93.84,-4.184,0.052099317988064796,19.194109224790346
9660,2023-04-24,Spring,Germany,Beauty & Health,Skincare,Vitamin C Serum,82.23,8,0.3,460.49,348.87,111.62,24.24,9.16,8,Bank Transfer,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000002023,57.56125,13.9525,0.019891854329084236,50.27183406113537
