Order_Date,Year,Month,Quarter,Season,Customer_Gender,Customer_Segment,Region,Country,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_%,Shipping_Cost,Shipping_Method,Shipping_Days,Payment_Method,Order_Status,Order_Month,Order_Quarter,Order_Year,revenue_per_unit,profit_per_unit,scost_per_revenue,net_revenue
2024-07-05,2024,July,Q3,Summer,Female,Regular,Europe,France,Beauty & Health,Skincare,Moisturizing Cream,22.91,1,0.15,19.47,16.14,3.33,17.1,7.76,Standard,7,Bank Transfer,Delivered,7,3,2024,19.47,3.33,0.39856189008731385,2.509020618556701
2024-07-05,2024,July,Q3,Summer,Male,New,North America,USA,Books & Media,Software,Adobe Creative Cloud,139.72,10,0.0,1397.2,940.59,456.61,32.68,5.2,Standard,5,PayPal,Delivered,7,3,2024,139.72,45.661,0.0037217291726309764,268.6923076923077
2024-07-05,2024,July,Q3,Summer,Male,Regular,North America,Canada,Books & Media,Books,Atomic Habits,29.61,6,0.0,177.66,82.52,95.14,53.55,5.04,Economy,7,Bank Transfer,Processing,7,3,2024,29.61,15.856666666666667,0.028368794326241134,35.25
2024-07-06,2024,July,Q3,Summer,Female,New,Europe,France,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,24.24,2,0.05,46.06,26.53,19.53,42.4,5.29,Economy,12,Google Pay,Cancelled,7,3,2024,23.03,9.765,0.11485019539730786,8.706994328922496
2024-07-06,2024,July,Q3,Summer,Female,Regular,North America,Canada,Electronics,Smartphones,Google Pixel 7,700.99,3,0.0,2102.97,1382.45,720.52,34.26,12.18,Standard,7,Debit Card,Processing,7,3,2024,700.9899999999999,240.17333333333332,0.005791808727656601,172.65763546798027
2024-07-06,2024,July,Q3,Summer,Male,Regular,Europe,Germany,Home & Kitchen,Appliances,Rice Cooker,249.36,1,0.05,236.89,126.96,109.93,46.41,51.26,Overnight,14,Cash on Delivery,Delivered,7,3,2024,236.89,109.93,0.2163873527797712,4.621342177136168
2024-07-06,2024,July,Q3,Summer,Male,Premium,Middle East,Saudi Arabia,Books & Media,Software,Adobe Creative Cloud,80.54,2,0.5,80.54,87.56,-7.02,-8.72,2.41,Economy,9,Debit Card,Processing,7,3,2024,40.27,-3.51,0.029923019617581325,33.41908713692946
2024-07-06,2024,July,Q3,Summer,Female,Regular,Asia,South Korea,Clothing,Men's Wear,Formal Shirt,27.87,2,0.25,41.8,25.93,15.87,37.97,2.24,Economy,23,PayPal,Delivered,7,3,2024,20.9,7.935,0.05358851674641149,18.66071428571428
2024-07-06,2024,July,Q3,Summer,Male,Regular,Middle East,Egypt,Clothing,Footwear,Vans Old Skool,121.8,2,0.2,194.88,122.68,72.2,37.05,83.71,Overnight,11,Google Pay,Processing,7,3,2024,97.44,36.1,0.42954638752052543,2.3280372715326725
2024-07-06,2024,July,Q3,Summer,Female,Regular,North America,USA,Books & Media,Software,Antivirus Pro,242.24,1,0.0,242.24,139.75,102.49,42.31,52.31,Overnight,7,Google Pay,Returned,7,3,2024,242.24,102.49,0.21594286657859973,4.630854521124068
2024-07-06,2024,July,Q3,Summer,Male,VIP,North America,USA,Clothing,Footwear,Vans Old Skool,85.01,3,0.1,229.53,129.39,100.14,43.63,48.49,Express,4,Bank Transfer,Delivered,7,3,2024,76.51,33.38,0.2112577876530301,4.733553309960817
2024-07-06,2024,July,Q3,Summer,Female,Regular,Middle East,Kuwait,Clothing,Women's Wear,High-Waist Jeans,97.38,1,0.05,92.51,55.33,37.18,40.19,40.5,Express,10,Apple Pay,Delivered,7,3,2024,92.51,37.18,0.43779050913414763,2.2841975308641977
2024-07-06,2024,July,Q3,Summer,Male,Premium,Asia,China,Home & Kitchen,Furniture,Study Desk,323.46,3,0.2,776.3,485.64,290.66,37.44,75.3,Overnight,19,PayPal,Delivered,7,3,2024,258.76666666666665,96.88666666666667,0.09699858302202757,10.309428950863214
2024-07-06,2024,July,Q3,Summer,Male,New,Middle East,Egypt,Home & Kitchen,Appliances,Rice Cooker,116.52,3,0.25,262.17,238.37,23.8,9.08,20.23,Express,11,Cash on Delivery,Cancelled,7,3,2024,87.39,7.933333333333334,0.07716367242628829,12.959466139396936
2024-07-06,2024,July,Q3,Summer,Female,Regular,North America,USA,Beauty & Health,Supplements,Vitamin D3,36.14,3,0.4,65.05,74.2,-9.15,-14.07,73.29,Overnight,8,Debit Card,Cancelled,7,3,2024,21.683333333333334,-3.0500000000000003,1.1266717909300539,0.8875699276845408
2024-07-07,2024,July,Q3,Summer,Female,New,Middle East,UAE,Electronics,Smartphones,Xiaomi 13,957.08,2,0.0,1914.16,1226.5,687.66,35.92,40.63,Express,12,Debit Card,Cancelled,7,3,2024,957.08,343.83,0.021226020813307142,47.111986217080975
2024-07-07,2024,July,Q3,Summer,Male,Regular,Europe,Italy,Beauty & Health,Skincare,Moisturizing Cream,47.2,3,0.15,120.36,76.59,43.77,36.37,7.01,Economy,6,Debit Card,Delivered,7,3,2024,40.12,14.590000000000002,0.05824194084413426,17.169757489301
2024-07-07,2024,July,Q3,Summer,Female,Regular,North America,Mexico,Clothing,Footwear,Adidas Ultraboost,191.0,3,0.0,573.0,403.19,169.81,29.64,8.33,Economy,3,Credit Card,Delivered,7,3,2024,191.0,56.60333333333333,0.014537521815008727,68.7875150060024
2024-07-07,2024,July,Q3,Summer,Female,Regular,Europe,Germany,Home & Kitchen,Kitchen Tools,Cutting Board Set,55.0,5,0.0,275.0,194.99,80.01,29.09,11.66,Standard,6,Cash on Delivery,Cancelled,7,3,2024,55.0,16.002000000000002,0.0424,23.58490566037736
2024-07-07,2024,July,Q3,Summer,Female,Premium,North America,Mexico,Beauty & Health,Skincare,Hyaluronic Acid,39.71,1,0.0,39.71,28.38,11.33,28.53,89.93,Overnight,7,Apple Pay,Cancelled,7,3,2024,39.71,11.33,2.264668849156384,0.44156566218169685
2024-07-07,2024,July,Q3,Summer,Male,Regular,Asia,South Korea,Beauty & Health,Skincare,Moisturizing Cream,83.84,1,0.3,58.69,48.88,9.81,16.71,85.4,Overnight,22,Google Pay,Delivered,7,3,2024,58.69,9.81,1.4551030840006818,0.6872365339578453
2024-07-07,2024,July,Q3,Summer,Male,Regular,Asia,Japan,Books & Media,Books,Atomic Habits,17.46,10,0.3,122.22,85.15,37.07,30.33,39.39,Express,20,Bank Transfer,Delivered,7,3,2024,12.222,3.707,0.32228767795778107,3.1028179741051027
2024-07-08,2024,July,Q3,Summer,Male,Regular,North America,Canada,Home & Kitchen,Kitchen Tools,Cutting Board Set,118.45,4,0.4,284.28,283.32,0.96,0.34,13.07,Standard,5,Bank Transfer,Delivered,7,3,2024,71.07,0.24,0.04597579850851274,21.750573833205813
2024-07-08,2024,July,Q3,Summer,Female,Regular,Asia,Singapore,Home & Kitchen,Appliances,Blender Pro,167.41,1,0.3,117.19,91.6,25.59,21.84,51.22,Overnight,23,Google Pay,Returned,7,3,2024,117.19,25.59,0.4370680092158034,2.287973447871925
2024-07-08,2024,July,Q3,Summer,Female,Premium,North America,Canada,Home & Kitchen,Furniture,Office Chair,573.45,3,0.0,1720.35,817.65,902.7,52.47,49.49,Express,3,Google Pay,Delivered,7,3,2024,573.4499999999999,300.90000000000003,0.028767401982154796,34.761567993534044
2024-07-09,2024,July,Q3,Summer,Male,Regular,North America,Canada,Books & Media,Software,Adobe Creative Cloud,123.2,1,0.2,98.56,64.7,33.86,34.35,7.47,Economy,5,Debit Card,Delivered,7,3,2024,98.56,33.86,0.0757913961038961,13.194109772423026
2024-07-09,2024,July,Q3,Summer,Male,Regular,Middle East,Egypt,Electronics,Smartphones,iPhone 14,364.94,4,0.3,1021.83,759.04,262.79,25.72,21.86,Express,14,Credit Card,Returned,7,3,2024,255.4575,65.6975,0.021392991006331775,46.744281793229646
2024-07-09,2024,July,Q3,Summer,Female,Premium,Middle East,Saudi Arabia,Home & Kitchen,Furniture,Bedside Table,588.34,1,0.05,558.92,434.2,124.72,22.31,9.14,Economy,14,Debit Card,Delivered,7,3,2024,558.92,124.72,0.01635296643526802,61.15098468271334
2024-07-09,2024,July,Q3,Summer,Male,Regular,Middle East,UAE,Books & Media,Software,VPN Premium 1Y,244.05,2,0.0,488.1,331.59,156.51,32.07,6.16,Economy,16,PayPal,Delivered,7,3,2024,244.05,78.255,0.012620364679368981,79.23701298701299
2024-07-10,2024,July,Q3,Summer,Female,Regular,Europe,Spain,Electronics,Headphones,Bose QC45,200.47,1,0.3,140.33,133.47,6.86,4.89,9.51,Economy,13,Bank Transfer,Returned,7,3,2024,140.33,6.86,0.06776883061355377,14.756046267087278
2024-07-10,2024,July,Q3,Summer,Male,VIP,Middle East,Jordan,Electronics,Smartphones,OnePlus 11,363.65,3,0.5,545.47,555.69,-10.22,-1.87,8.24,Standard,14,Apple Pay,Delivered,7,3,2024,181.82333333333335,-3.4066666666666667,0.015106238656571397,66.19781553398059
2024-07-10,2024,July,Q3,Summer,Male,Premium,Asia,Japan,Home & Kitchen,Furniture,Study Desk,189.94,5,0.0,949.7,570.58,379.12,39.92,46.75,Express,19,Credit Card,Delivered,7,3,2024,189.94,75.824,0.04922607139096557,20.3144385026738
2024-07-10,2024,July,Q3,Summer,Female,Regular,Middle East,Saudi Arabia,Beauty & Health,Supplements,Vitamin D3,64.75,3,0.0,194.25,124.23,70.02,36.05,68.93,Overnight,15,PayPal,Cancelled,7,3,2024,64.75,23.34,0.35485199485199487,2.818076309299289
2024-07-10,2024,July,Q3,Summer,Female,VIP,Middle East,Jordan,Books & Media,Software,VPN Premium 1Y,90.37,1,0.4,54.22,56.92,-2.7,-4.98,16.3,Standard,12,Google Pay,Delivered,7,3,2024,54.22,-2.7,0.3006270748801181,3.3263803680981594
2024-07-10,2024,July,Q3,Summer,Female,VIP,North America,USA,Beauty & Health,Supplements,Vitamin D3,36.03,1,0.25,27.02,24.52,2.5,9.25,40.33,Express,9,PayPal,Delivered,7,3,2024,27.02,2.5,1.49259807549963,0.6699727250185966
2024-07-10,2024,July,Q3,Summer,Female,Regular,Asia,India,Books & Media,Books,Atomic Habits,31.63,2,0.5,31.63,44.64,-13.01,-41.13,6.84,Economy,11,Debit Card,Returned,7,3,2024,15.815,-6.505,0.21625039519443567,4.624269005847953
2024-07-10,2024,July,Q3,Summer,Female,Premium,North America,Mexico,Electronics,Laptops,HP Spectre x360,991.34,1,0.3,693.94,641.26,52.68,7.59,8.18,Economy,8,Google Pay,Delivered,7,3,2024,693.94,52.68,0.011787762630774993,84.83374083129586
2024-07-10,2024,July,Q3,Summer,Female,Premium,North America,Canada,Electronics,Laptops,ASUS ZenBook,940.65,4,0.1,3386.34,1900.33,1486.01,43.88,92.81,Overnight,9,Debit Card,Processing,7,3,2024,846.585,371.5025,0.02740717116414772,36.486800991272496
2024-07-10,2024,July,Q3,Summer,Female,New,Middle East,Kuwait,Beauty & Health,Supplements,Collagen Peptides,31.73,9,0.0,285.57,200.92,84.65,29.64,48.01,Express,15,Apple Pay,Cancelled,7,3,2024,31.73,9.405555555555557,0.16811990054977763,5.948135805040617
2024-07-10,2024,July,Q3,Summer,Female,Premium,Middle East,Kuwait,Electronics,Laptops,Dell XPS 15,2166.82,1,0.4,1300.09,1596.6,-296.51,-22.81,9.26,Economy,9,PayPal,Delivered,7,3,2024,1300.09,-296.51,0.0071225838211200765,140.3984881209503
2024-07-11,2024,July,Q3,Summer,Female,Premium,Middle East,Saudi Arabia,Electronics,Tablets,Lenovo Tab P12,839.03,4,0.1,3020.51,1556.58,1463.93,48.47,5.38,Economy,11,Google Pay,Delivered,7,3,2024,755.1275,365.9825,0.0017811561623699308,561.4330855018588
2024-07-11,2024,July,Q3,Summer,Female,Premium,Europe,Italy,Clothing,Men's Wear,Chino Pants,36.04,5,0.2,144.16,110.66,33.5,23.24,34.21,Express,5,Credit Card,Delivered,7,3,2024,28.832,6.7,0.23730577136514985,4.213972522654195
2024-07-11,2024,July,Q3,Summer,Female,Premium,Middle East,UAE,Beauty & Health,Supplements,Omega-3 Fish Oil,68.24,3,0.05,194.48,92.9,101.58,52.23,7.1,Economy,10,Bank Transfer,Cancelled,7,3,2024,64.82666666666667,33.86,0.036507610037021805,27.39154929577465
2024-07-11,2024,July,Q3,Summer,Male,Regular,Middle East,Kuwait,Beauty & Health,Supplements,Whey Protein 2kg,50.17,3,0.15,127.93,95.21,32.72,25.58,98.49,Overnight,12,Bank Transfer,Processing,7,3,2024,42.64333333333334,10.906666666666666,0.7698741499257405,1.298913595288862
2024-07-11,2024,July,Q3,Summer,Male,Regular,Middle East,UAE,Beauty & Health,Supplements,Vitamin D3,29.17,1,0.4,17.5,18.98,-1.48,-8.46,99.79,Overnight,17,PayPal,Processing,7,3,2024,17.5,-1.48,5.702285714285715,0.17536827337408556
2024-07-11,2024,July,Q3,Summer,Male,New,Middle East,Jordan,Clothing,Footwear,Adidas Ultraboost,54.61,3,0.2,131.06,106.67,24.39,18.61,9.22,Standard,10,Cash on Delivery,Delivered,7,3,2024,43.68666666666667,8.13,0.07034945826339081,14.214750542299349
2024-07-11,2024,July,Q3,Summer,Male,Regular,North America,Mexico,Beauty & Health,Skincare,Sunscreen SPF50,27.1,5,0.0,135.5,87.91,47.59,35.12,45.37,Express,9,Google Pay,Cancelled,7,3,2024,27.1,9.518,0.3348339483394834,2.9865549922856514
2024-07-11,2024,July,Q3,Summer,Female,VIP,North America,Canada,Books & Media,Books,Rich Dad Poor Dad,19.19,1,0.15,16.31,12.43,3.88,23.79,18.92,Standard,10,Cash on Delivery,Returned,7,3,2024,16.31,3.88,1.160024524831392,0.8620507399577165
2024-07-12,2024,July,Q3,Summer,Male,Regular,Asia,India,Clothing,Footwear,Vans Old Skool,175.35,3,0.05,499.75,321.59,178.16,35.65,20.71,Express,20,Credit Card,Delivered,7,3,2024,166.58333333333334,59.38666666666666,0.041440720360180094,24.13085465958474
2024-07-12,2024,July,Q3,Summer,Female,Premium,Middle East,Saudi Arabia,Clothing,Men's Wear,Hoodie Sweatshirt,46.72,4,0.0,186.88,90.91,95.97,51.35,46.82,Express,12,Cash on Delivery,Returned,7,3,2024,46.72,23.9925,0.250535102739726,3.991456642460487
2024-07-12,2024,July,Q3,Summer,Male,Regular,North America,Mexico,Home & Kitchen,Appliances,Microwave Oven,104.3,5,0.0,521.5,238.04,283.46,54.35,76.74,Overnight,7,Google Pay,Cancelled,7,3,2024,104.3,56.69199999999999,0.14715244487056567,6.795673703414126
2024-07-12,2024,July,Q3,Summer,Female,Regular,North America,USA,Books & Media,Books,The Psychology of Money,37.79,1,0.15,32.12,26.36,5.76,17.93,80.38,Overnight,9,Bank Transfer,Returned,7,3,2024,32.12,5.76,2.5024906600249066,0.3996018910176661
2024-07-12,2024,July,Q3,Summer,Male,VIP,Middle East,UAE,Clothing,Men's Wear,Chino Pants,117.81,2,0.15,200.28,108.84,91.44,45.66,6.28,Standard,11,Bank Transfer,Cancelled,7,3,2024,100.14,45.72,0.031356101457958856,31.89171974522293
2024-07-12,2024,July,Q3,Summer,Female,VIP,North America,Canada,Beauty & Health,Skincare,Moisturizing Cream,27.18,1,0.2,21.74,19.24,2.5,11.5,30.34,Express,3,Bank Transfer,Delivered,7,3,2024,21.74,2.5,1.3955841766329349,0.7165458141067896
2024-07-13,2024,July,Q3,Summer,Female,VIP,Europe,Spain,Clothing,Footwear,Converse Chuck Taylor,193.4,1,0.3,135.38,130.81,4.57,3.38,7.43,Economy,6,Debit Card,Delivered,7,3,2024,135.38,4.57,0.05488255281430049,18.2207267833109
2024-07-13,2024,July,Q3,Summer,Female,Regular,Middle East,Egypt,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,135.6,1,0.05,128.82,64.91,63.91,49.61,20.8,Express,8,Cash on Delivery,Delivered,7,3,2024,128.82,63.91,0.16146561092997982,6.19326923076923
2024-07-13,2024,July,Q3,Summer,Female,Regular,Middle East,Kuwait,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,69.74,3,0.4,125.53,111.91,13.62,10.85,19.71,Standard,9,PayPal,Delivered,7,3,2024,41.843333333333334,4.54,0.1570142595395523,6.3688483003551495
2024-07-14,2024,July,Q3,Summer,Female,VIP,Asia,China,Books & Media,Books,Rich Dad Poor Dad,15.09,3,0.1,40.74,24.46,16.28,39.96,7.51,Standard,18,Cash on Delivery,Delivered,7,3,2024,13.58,5.426666666666667,0.1843397152675503,5.424766977363515
2024-07-14,2024,July,Q3,Summer,Female,Premium,Europe,Spain,Clothing,Men's Wear,Classic T-Shirt,52.75,1,0.5,26.38,26.89,-0.51,-1.93,34.09,Express,10,Debit Card,Delivered,7,3,2024,26.38,-0.51,1.2922668688400305,0.7738339689058373
2024-07-14,2024,July,Q3,Summer,Female,VIP,Middle East,Jordan,Electronics,Laptops,ASUS ZenBook,2223.85,7,0.1,14010.25,9221.12,4789.13,34.18,96.72,Overnight,17,Bank Transfer,Delivered,7,3,2024,2001.4642857142858,684.1614285714286,0.00690351706786103,144.85370140612076
2024-07-15,2024,July,Q3,Summer,Male,Regular,Middle East,UAE,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,32.27,7,0.0,225.89,135.65,90.24,39.95,9.32,Standard,18,Cash on Delivery,Delivered,7,3,2024,32.269999999999996,12.891428571428571,0.04125901987693125,24.23712446351931
2024-07-15,2024,July,Q3,Summer,Male,New,Asia,Singapore,Home & Kitchen,Appliances,Blender Pro,181.32,1,0.0,181.32,131.35,49.97,27.56,33.47,Express,23,PayPal,Delivered,7,3,2024,181.32,49.97,0.18459077873373042,5.417388706304153
2024-07-15,2024,July,Q3,Summer,Male,Premium,Europe,France,Clothing,Women's Wear,High-Waist Jeans,59.71,6,0.0,358.26,215.62,142.64,39.81,9.86,Economy,5,Google Pay,Delivered,7,3,2024,59.71,23.77333333333333,0.027521911460950146,36.334685598377284
2024-07-15,2024,July,Q3,Summer,Male,New,Europe,Spain,Electronics,Headphones,Bose QC45,248.75,1,0.1,223.88,125.07,98.81,44.14,2.61,Economy,9,Debit Card,Delivered,7,3,2024,223.88,98.81,0.011658031088082901,85.77777777777779
2024-07-15,2024,July,Q3,Summer,Female,Premium,Asia,South Korea,Home & Kitchen,Kitchen Tools,Cutting Board Set,40.59,2,0.25,60.89,36.91,23.98,39.38,91.62,Overnight,13,Bank Transfer,Returned,7,3,2024,30.445,11.99,1.5046805715224176,0.6645928836498581
2024-07-16,2024,July,Q3,Summer,Female,New,Asia,Japan,Clothing,Men's Wear,Hoodie Sweatshirt,60.51,2,0.1,108.92,73.47,35.45,32.55,4.73,Economy,12,Apple Pay,Delivered,7,3,2024,54.46,17.725,0.043426367976496516,23.02748414376321
2024-07-16,2024,July,Q3,Summer,Female,Regular,Middle East,UAE,Clothing,Men's Wear,Classic T-Shirt,109.01,6,0.2,523.25,386.89,136.36,26.06,13.83,Standard,18,Apple Pay,Delivered,7,3,2024,87.20833333333333,22.72666666666667,0.026430960344003822,37.83441793203181
2024-07-16,2024,July,Q3,Summer,Female,Regular,Middle East,Kuwait,Clothing,Men's Wear,Chino Pants,23.56,2,0.1,42.41,26.15,16.26,38.34,4.89,Economy,16,Apple Pay,Delivered,7,3,2024,21.205,8.13,0.11530299457675076,8.67280163599182
2024-07-16,2024,July,Q3,Summer,Female,Regular,North America,Mexico,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,97.35,1,0.3,68.14,63.19,4.95,7.26,25.66,Express,4,Cash on Delivery,Delivered,7,3,2024,68.14,4.95,0.37657763428235985,2.6554949337490257
2024-07-17,2024,July,Q3,Summer,Male,Regular,Asia,South Korea,Clothing,Women's Wear,Yoga Pants,20.41,2,0.05,38.78,28.49,10.29,26.53,52.2,Overnight,24,Cash on Delivery,Cancelled,7,3,2024,19.39,5.145,1.3460546673543063,0.742911877394636
2024-07-17,2024,July,Q3,Summer,Female,VIP,Asia,Japan,Home & Kitchen,Appliances,Air Fryer 5.5L,160.7,1,0.0,160.7,120.32,40.38,25.13,22.33,Express,18,Google Pay,Cancelled,7,3,2024,160.7,40.38,0.13895457373988798,7.196596506941335
2024-07-17,2024,July,Q3,Summer,Female,Regular,Middle East,Saudi Arabia,Beauty & Health,Supplements,Multivitamin Pack,39.78,3,0.25,89.5,58.66,30.84,34.46,9.67,Standard,9,Apple Pay,Delivered,7,3,2024,29.833333333333332,10.28,0.10804469273743017,9.255429162357808
2024-07-17,2024,July,Q3,Summer,Female,Premium,Middle East,UAE,Books & Media,Software,Antivirus Pro,210.83,1,0.25,158.12,123.53,34.59,21.88,5.42,Economy,18,Credit Card,Returned,7,3,2024,158.12,34.59,0.03427776372375411,29.173431734317344
2024-07-17,2024,July,Q3,Summer,Female,Regular,Europe,UK,Books & Media,Software,Microsoft Office 365,79.66,2,0.15,135.42,90.65,44.77,33.06,8.34,Standard,13,PayPal,Delivered,7,3,2024,67.71,22.385,0.061586176340274704,16.237410071942445
2024-07-17,2024,July,Q3,Summer,Female,Regular,North America,Mexico,Books & Media,Software,Microsoft Office 365,200.29,1,0.5,100.14,115.56,-15.42,-15.4,5.15,Standard,8,Apple Pay,Delivered,7,3,2024,100.14,-15.42,0.05142800079888157,19.444660194174755
2024-07-17,2024,July,Q3,Summer,Female,Regular,North America,Mexico,Clothing,Footwear,Vans Old Skool,176.96,4,0.0,707.84,429.51,278.33,39.32,67.32,Overnight,4,PayPal,Delivered,7,3,2024,176.96,69.5825,0.09510623869801084,10.514557338086751
2024-07-17,2024,July,Q3,Summer,Female,Regular,North America,Canada,Home & Kitchen,Kitchen Tools,Knife Block Set,49.8,4,0.3,139.44,103.25,36.19,25.95,78.12,Overnight,6,Debit Card,Delivered,7,3,2024,34.86,9.0475,0.5602409638554218,1.7849462365591398
2024-07-18,2024,July,Q3,Summer,Female,Regular,Asia,South Korea,Beauty & Health,Skincare,Retinol Night Cream,84.57,3,0.5,126.85,158.35,-31.5,-24.83,5.89,Economy,11,Google Pay,Returned,7,3,2024,42.28333333333333,-10.5,0.0464327946393378,21.536502546689306
2024-07-18,2024,July,Q3,Summer,Female,Regular,Europe,France,Electronics,Tablets,iPad Pro 12.9,598.61,1,0.3,419.03,415.66,3.37,0.8,7.56,Economy,6,Apple Pay,Returned,7,3,2024,419.03,3.37,0.018041667661026658,55.42724867724868
2024-07-18,2024,July,Q3,Summer,Female,Premium,North America,USA,Beauty & Health,Skincare,Vitamin C Serum,76.7,2,0.0,153.4,97.67,55.73,36.33,14.95,Standard,10,Google Pay,Delivered,7,3,2024,76.7,27.865,0.09745762711864406,10.260869565217392
2024-07-19,2024,July,Q3,Summer,Female,New,Middle East,Egypt,Electronics,Tablets,Lenovo Tab P12,887.62,4,0.0,3550.48,1598.69,1951.79,54.97,60.05,Overnight,12,PayPal,Processing,7,3,2024,887.62,487.9475,0.01691320610171019,59.12539550374688
2024-07-19,2024,July,Q3,Summer,Female,Regular,Europe,France,Books & Media,Books,Rich Dad Poor Dad,16.75,1,0.2,13.4,8.51,4.89,36.49,20.11,Express,13,Debit Card,Delivered,7,3,2024,13.4,4.89,1.5007462686567163,0.6663351566384883
2024-07-19,2024,July,Q3,Summer,Female,Regular,North America,Mexico,Clothing,Women's Wear,Summer Dress,26.67,2,0.0,53.34,36.14,17.2,32.25,5.16,Standard,10,Google Pay,Returned,7,3,2024,26.67,8.6,0.09673790776152981,10.337209302325581
2024-07-19,2024,July,Q3,Summer,Female,New,Middle East,Saudi Arabia,Beauty & Health,Supplements,Omega-3 Fish Oil,37.26,5,0.3,130.41,105.41,25.0,19.17,10.75,Standard,11,PayPal,Processing,7,3,2024,26.082,5.0,0.0824323288091404,12.131162790697674
2024-07-19,2024,July,Q3,Summer,Male,Regular,Middle East,Jordan,Clothing,Women's Wear,Blouse Top,145.53,5,0.0,727.65,428.98,298.67,41.05,8.48,Economy,11,Credit Card,Cancelled,7,3,2024,145.53,59.734,0.011653954511097369,85.80778301886792
2024-07-19,2024,July,Q3,Summer,Female,Regular,North America,Mexico,Beauty & Health,Supplements,Whey Protein 2kg,38.86,2,0.0,77.72,46.15,31.57,40.62,12.07,Standard,7,PayPal,Delivered,7,3,2024,38.86,15.785,0.15530108080288216,6.4391052195526095
2024-07-20,2024,July,Q3,Summer,Female,Premium,North America,USA,Electronics,Laptops,Dell XPS 15,1748.12,1,0.5,874.06,1239.72,-365.66,-41.83,83.43,Overnight,9,Debit Card,Delivered,7,3,2024,874.06,-365.66,0.09545111319589046,10.476567182068798
2024-07-20,2024,July,Q3,Summer,Male,Regular,Europe,Germany,Beauty & Health,Supplements,Whey Protein 2kg,59.12,1,0.0,59.12,30.66,28.46,48.14,8.74,Standard,6,Google Pay,Delivered,7,3,2024,59.12,28.46,0.14783491204330176,6.7643020594965675
